Date,NIFTY50,ACC.NS,GODREJIND.NS,HINDZINC.NS,IDEA.NS,IGL.NS,LUPIN.NS,MAHABANK.NS,MGL.NS,PAGEIND.NS,TATACHEM.NS,HAVELLS.NS,HAL.NS,ICICIGI.NS,ICICIPRULI.NS,AMBUJACEM.NS,IOC.NS,NAUKRI.NS,INDIGO.NS,JINDALSTEL.NS,BANKBARODA.NS
2019-03-12,11301.2001953125,1592.449951171875,530.0499877929688,274.70001220703125,20.621540069580078,297.45001220703125,800.5999755859375,13.449999809265137,905.0,24127.0,257.3076477050781,765.4500122070312,345.95001220703125,983.0,342.3999938964844,233.14999389648438,102.73332977294922,1840.9000244140625,1269.699951171875,171.0500030517578,115.3499984741211
2019-03-13,11341.7001953125,1571.4000244140625,527.5,276.75,20.47079849243164,291.45001220703125,763.2999877929688,13.350000381469727,920.9000244140625,23902.5,255.10316467285156,766.5999755859375,339.3999938964844,969.9000244140625,333.79998779296875,229.8000030517578,99.16666412353516,1899.449951171875,1301.699951171875,167.3000030517578,115.55000305175781
2019-03-14,11343.25,1539.300048828125,532.9500122070312,273.95001220703125,20.380352020263672,291.1499938964844,764.2000122070312,13.399999618530273,928.1500244140625,23697.900390625,254.79454040527344,747.2000122070312,338.45001220703125,947.1500244140625,336.25,224.14999389648438,100.73332977294922,1893.3499755859375,1299.800048828125,165.14999389648438,116.55000305175781
2019-03-15,11426.849609375,1531.8499755859375,534.3499755859375,275.1000061035156,20.47079849243164,290.8500061035156,785.1500244140625,13.399999618530273,939.0499877929688,23675.30078125,258.2555847167969,745.0999755859375,337.04998779296875,967.9500122070312,340.54998779296875,225.35000610351562,104.9000015258789,1867.75,1296.050048828125,166.35000610351562,118.1500015258789
2019-03-18,11462.2001953125,1548.9000244140625,529.4000244140625,277.54998779296875,19.47589874267578,289.29998779296875,751.5499877929688,13.300000190734863,952.4500122070312,23410.099609375,260.0191650390625,749.0499877929688,349.875,974.6500244140625,343.6000061035156,226.4499969482422,108.53333282470703,1834.9000244140625,1320.75,169.39999389648438,120.55000305175781
2019-03-19,11532.400390625,1565.199951171875,531.7999877929688,277.20001220703125,19.325157165527344,300.75,755.0499877929688,13.449999809265137,978.5999755859375,23651.0,260.945068359375,765.0999755859375,354.95001220703125,974.7999877929688,344.6499938964844,229.85000610351562,108.46666717529297,1898.449951171875,1326.3499755859375,168.9499969482422,124.4000015258789
2019-03-20,11521.0498046875,1560.199951171875,534.7999877929688,277.04998779296875,19.958274841308594,305.1000061035156,753.4000244140625,13.5,966.5,23546.30078125,258.05718994140625,757.2999877929688,355.70001220703125,979.8499755859375,342.95001220703125,227.4499969482422,106.0,1906.1500244140625,1423.699951171875,164.4499969482422,125.19999694824219
2019-03-22,11456.900390625,1582.949951171875,530.5999755859375,274.5,19.41560173034668,304.6499938964844,743.2000122070312,13.399999618530273,968.6500244140625,23702.55078125,256.2274475097656,758.0499877929688,353.9750061035156,999.9500122070312,329.29998779296875,229.85000610351562,104.69999694824219,1901.5,1427.050048828125,166.64999389648438,120.0999984741211
2019-03-25,11354.25,1575.9000244140625,533.5,270.8500061035156,18.23981285095215,304.6000061035156,729.0499877929688,13.199999809265137,972.5999755859375,23845.19921875,253.3836669921875,738.9500122070312,356.42498779296875,992.7999877929688,322.0,229.35000610351562,109.56666564941406,1904.1500244140625,1384.449951171875,161.75,118.19999694824219
2019-03-26,11483.25,1570.8499755859375,541.4000244140625,273.20001220703125,17.847881317138672,308.5,734.7999877929688,13.350000381469727,999.75,24847.349609375,257.02105712890625,757.7999877929688,361.0,1013.25,320.25,231.39999389648438,107.86666870117188,1883.1500244140625,1423.1500244140625,163.4499969482422,120.80000305175781
2019-03-27,11445.0498046875,1602.550048828125,542.5,271.8500061035156,17.184616088867188,305.6499938964844,723.7000122070312,13.300000190734863,1029.5,24587.099609375,257.2635498046875,749.2999877929688,369.82501220703125,990.1500244140625,349.20001220703125,232.25,107.63333129882812,1870.0,1401.300048828125,166.64999389648438,121.55000305175781
2019-03-28,11570.0,1617.800048828125,536.5,275.79998779296875,17.486101150512695,308.3500061035156,724.8499755859375,13.600000381469727,1039.800048828125,24247.94921875,258.91693115234375,760.5499877929688,360.57501220703125,1005.2999877929688,352.3999938964844,231.85000610351562,107.53333282470703,1870.1500244140625,1438.5,164.9499969482422,130.10000610351562
2019-04-01,11669.150390625,1646.9000244140625,537.4000244140625,283.8999938964844,17.75,307.25,766.2000122070312,14.300000190734863,1027.449951171875,25531.80078125,257.5281066894531,775.6500244140625,356.2250061035156,1015.2999877929688,362.54998779296875,234.5500030517578,105.80000305175781,1835.800048828125,1416.800048828125,182.64999389648438,132.6999969482422
2019-04-02,11713.2001953125,1617.3499755859375,536.0999755859375,283.70001220703125,16.75,299.8500061035156,777.75,14.25,997.25,25192.94921875,262.53228759765625,764.4500122070312,357.57501220703125,1000.2999877929688,369.1499938964844,229.9499969482422,105.43333435058594,1807.6500244140625,1382.949951171875,184.85000610351562,133.1999969482422
2019-04-03,11643.9501953125,1624.5999755859375,530.7999877929688,282.3500061035156,15.899999618530273,302.45001220703125,773.5999755859375,14.0,996.7000122070312,24662.80078125,260.5482482910156,770.5499877929688,357.5,1009.4500122070312,365.5,226.75,102.30000305175781,1851.199951171875,1365.25,182.35000610351562,132.0500030517578
2019-04-04,11598.0,1628.8499755859375,529.3499755859375,283.54998779296875,15.149999618530273,303.6000061035156,789.0499877929688,13.899999618530273,989.6500244140625,24439.599609375,266.6546630859375,766.9500122070312,355.92498779296875,1009.6500244140625,360.75,222.60000610351562,103.46666717529297,1851.25,1431.949951171875,181.6999969482422,131.1999969482422
2019-04-05,11665.9501953125,1664.449951171875,530.2000122070312,288.8500061035156,16.299999237060547,306.45001220703125,788.3499755859375,14.100000381469727,1001.9000244140625,24012.19921875,267.60260009765625,759.7999877929688,356.4750061035156,1036.0,364.3999938964844,224.0,105.63333129882812,1832.9000244140625,1419.300048828125,186.9499969482422,130.60000610351562
2019-04-08,11604.5,1640.4000244140625,531.9500122070312,283.95001220703125,17.299999237060547,314.70001220703125,792.6500244140625,14.199999809265137,1009.1500244140625,23976.05078125,269.8070983886719,764.0999755859375,356.82501220703125,1049.0999755859375,364.54998779296875,225.60000610351562,101.36666870117188,1856.5999755859375,1413.1500244140625,183.89999389648438,130.0
